annotator	session_id	id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none	romance
644805884189b40893adfa53	68b72b871c944073d254add7	1.79566E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1231	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.785E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	TRUE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1030	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	h917ifw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79871E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1844	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79612E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	fk1mevd	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79868E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79791E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_2038	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_954	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79069E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	c1ivwqd	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	jcrh5of	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	e9o39x5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.78452E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_554	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_328	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79458E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	e0mlty7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79112E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_3	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.7967E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	e0xyqm1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79035E+16	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_234	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	dx3j17j	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	g8c7rs8	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1620	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79205E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79672E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79458E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	eku05pg	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	id_1642	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	1.79679E+16	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	igd8a0h	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	d6mkzpp	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	1.80144E+16	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1528	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	id_275	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	1.79039E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	gsmveu8	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	g76tkh3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79393E+16	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6575c4ea606a4f38b29e4e5d	68b72f8b882c21bd453f69ea	id_234	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79855E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	e0mlty7	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.80035E+16	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_562	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	ezg3nh9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	k5p71i2	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79083E+16	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79576E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_2027	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	TRUE
644805884189b40893adfa53	68b72b871c944073d254add7	geb2u3g	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	jcrh5of	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79566E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1231	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1030	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	TRUE
644805884189b40893adfa53	68b72b871c944073d254add7	h917ifw	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_1844	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	fk1mevd	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79868E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79791E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_954	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	c1ivwqd	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	TRUE
644805884189b40893adfa53	68b72b871c944073d254add7	e9o39x5	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	id_554	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
644805884189b40893adfa53	68b72b871c944073d254add7	1.79458E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_547	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79862E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_2221	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.78848E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	gsmveu8	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_1060	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	jnomnno	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	ip2byv4	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79545E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_2192	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	Reminiscing/Nostalgia	FALSE	TRUE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_522	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	g5ibwqk	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79566E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_1102	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	e0xyqm1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.78452E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_1666	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	h7ynb7u	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79974E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	TRUE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.80027E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79225E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	kbe2cd2	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_547	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.785E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79871E+16	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79612E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_2038	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79069E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	jcrh5of	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_547	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.78452E+16	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79862E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_328	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	e0mlty7	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_2221	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79112E+16	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	hq4qcur	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79536E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_3	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_234	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1619	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_547	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.79862E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	id_2221	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
677daea62cc21204df257f11	68b732de3d32bfa75e96dba1	1.78848E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.7967E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	e0xyqm1	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79035E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_234	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	dx3j17j	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	g8c7rs8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1620	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79205E+16	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79672E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	1.79458E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
